number,score1,score2,diff,win,turn_score_1
705313,77,22,-55,,8
705411,77,23,-54,,8
705509,77,24,-53,,8
705607,77,25,-52,,8
705705,77,26,-51,,8
705803,77,27,-50,,8
705901,77,28,-49,,8
705999,77,29,-48,,8
706098,77,30,-47,,9
706196,77,31,-46,,9
706294,77,32,-45,,9
706393,77,33,-44,,10
706492,77,34,-43,,11
706592,77,35,-42,,13
706700,77,36,-41,1,23
706798,77,37,-40,1,23
706896,77,38,-39,1,23
706994,77,39,-38,1,23
707092,77,40,-37,1,23
707190,77,41,-36,1,23
707288,77,42,-35,1,23
707386,77,43,-34,1,23
707484,77,44,-33,1,23
707582,77,45,-32,1,23
707680,77,46,-31,1,23
707778,77,47,-30,1,23
707876,77,48,-29,1,23
707974,77,49,-28,1,23
708072,77,50,-27,1,23
708170,77,51,-26,1,23
708268,77,52,-25,1,23
708366,77,53,-24,1,23
708464,77,54,-23,1,23
708562,77,55,-22,1,23
708660,77,56,-21,1,23
708758,77,57,-20,1,23
708856,77,58,-19,1,23
708954,77,59,-18,1,23
709052,77,60,-17,1,23
709150,77,61,-16,1,23
709248,77,62,-15,1,23
709346,77,63,-14,1,23
709444,77,64,-13,1,23
709542,77,65,-12,1,23
709640,77,66,-11,1,23
709738,77,67,-10,1,23
709836,77,68,-9,1,23
709934,77,69,-8,1,23
710032,77,70,-7,1,23
710130,77,71,-6,1,23
710228,77,72,-5,1,23
710326,77,73,-4,1,23
710424,77,74,-3,1,23
710522,77,75,-2,1,23
710620,77,76,-1,1,23
710718,77,77,0,1,23
710816,77,78,1,1,23
710914,77,79,2,1,23
711012,77,80,3,1,23
711110,77,81,4,1,23
711208,77,82,5,1,23
711306,77,83,6,1,23
711404,77,84,7,1,23
711502,77,85,8,1,23
711600,77,86,9,1,23
711698,77,87,10,1,23
711796,77,88,11,1,23
711894,77,89,12,1,23
711992,77,90,13,1,23
712090,77,91,14,1,23
712188,77,92,15,1,23
712286,77,93,16,1,23
712384,77,94,17,1,23
712482,77,95,18,1,23
712580,77,96,19,1,23
712678,77,97,20,1,23
712776,77,98,21,1,23
712874,77,99,22,1,23
712956,78,0,-78,,7
713054,78,4,-74,,7
713152,78,5,-73,,7
713250,78,6,-72,,7
713348,78,7,-71,,7
713446,78,8,-70,,7
713544,78,9,-69,,7
713642,78,10,-68,,7
713740,78,11,-67,,7
713838,78,12,-66,,7
713936,78,13,-65,,7
714035,78,14,-64,,8
714133,78,15,-63,,8
714231,78,16,-62,,8
714329,78,17,-61,,8
714427,78,18,-60,,8
714525,78,19,-59,,8
714623,78,20,-58,,8
714721,78,21,-57,,8
714819,78,22,-56,,8
714917,78,23,-55,,8
715015,78,24,-54,,8
715113,78,25,-53,,8
715211,78,26,-52,,8
715309,78,27,-51,,8
715407,78,28,-50,,8
715506,78,29,-49,,9
715604,78,30,-48,,9
715703,78,31,-47,,10
715803,78,32,-46,,12
715911,78,33,-45,1,22
716009,78,34,-44,1,22
716107,78,35,-43,1,22
716205,78,36,-42,1,22
716303,78,37,-41,1,22
716401,78,38,-40,1,22
716499,78,39,-39,1,22
716597,78,40,-38,1,22
716695,78,41,-37,1,22
716793,78,42,-36,1,22
716891,78,43,-35,1,22
716989,78,44,-34,1,22
717087,78,45,-33,1,22
717185,78,46,-32,1,22
717283,78,47,-31,1,22
717381,78,48,-30,1,22
717479,78,49,-29,1,22
717577,78,50,-28,1,22
717675,78,51,-27,1,22
717773,78,52,-26,1,22
717871,78,53,-25,1,22
717969,78,54,-24,1,22
718067,78,55,-23,1,22
718165,78,56,-22,1,22
718263,78,57,-21,1,22
718361,78,58,-20,1,22
718459,78,59,-19,1,22
718557,78,60,-18,1,22
718655,78,61,-17,1,22
718753,78,62,-16,1,22
718851,78,63,-15,1,22
718949,78,64,-14,1,22
719047,78,65,-13,1,22
719145,78,66,-12,1,22
719243,78,67,-11,1,22
719341,78,68,-10,1,22
719439,78,69,-9,1,22
719537,78,70,-8,1,22
719635,78,71,-7,1,22
719733,78,72,-6,1,22
719831,78,73,-5,1,22
719929,78,74,-4,1,22
720027,78,75,-3,1,22
720125,78,76,-2,1,22
720223,78,77,-1,1,22
720321,78,78,0,1,22
720419,78,79,1,1,22
720517,78,80,2,1,22
720615,78,81,3,1,22
720713,78,82,4,1,22
720811,78,83,5,1,22
720909,78,84,6,1,22
721007,78,85,7,1,22
721105,78,86,8,1,22
721203,78,87,9,1,22
721301,78,88,10,1,22
721399,78,89,11,1,22
721497,78,90,12,1,22
721595,78,91,13,1,22
721693,78,92,14,1,22
721791,78,93,15,1,22
721889,78,94,16,1,22
721987,78,95,17,1,22
722085,78,96,18,1,22
722183,78,97,19,1,22
722281,78,98,20,1,22
722379,78,99,21,1,22
722462,79,0,-79,,7
722560,79,4,-75,,7
722658,79,5,-74,,7
722756,79,6,-73,,7
722854,79,7,-72,,7
722952,79,8,-71,,7
723050,79,9,-70,,7
723148,79,10,-69,,7
723246,79,11,-68,,7
723344,79,12,-67,,7
723442,79,13,-66,,7
723540,79,14,-65,,7
723639,79,15,-64,,8
723737,79,16,-63,,8
723835,79,17,-62,,8
723933,79,18,-61,,8
724031,79,19,-60,,8
724129,79,20,-59,,8
724227,79,21,-58,,8
724325,79,22,-57,,8
724423,79,23,-56,,8
724521,79,24,-55,,8
724619,79,25,-54,,8
724718,79,26,-53,,9
724816,79,27,-52,,9
724915,79,28,-51,,10
725014,79,29,-50,,11
725122,79,30,-49,1,21
725220,79,31,-48,1,21
725318,79,32,-47,1,21
725416,79,33,-46,1,21
725514,79,34,-45,1,21
725612,79,35,-44,1,21
725710,79,36,-43,1,21
725808,79,37,-42,1,21
725906,79,38,-41,1,21
726004,79,39,-40,1,21
726102,79,40,-39,1,21
726200,79,41,-38,1,21
726298,79,42,-37,1,21
726396,79,43,-36,1,21
726494,79,44,-35,1,21
726592,79,45,-34,1,21
726690,79,46,-33,1,21
726788,79,47,-32,1,21
726886,79,48,-31,1,21
726984,79,49,-30,1,21
727082,79,50,-29,1,21
727180,79,51,-28,1,21
727278,79,52,-27,1,21
727376,79,53,-26,1,21
727474,79,54,-25,1,21
727572,79,55,-24,1,21
727670,79,56,-23,1,21
727768,79,57,-22,1,21
727866,79,58,-21,1,21
727964,79,59,-20,1,21
728062,79,60,-19,1,21
728160,79,61,-18,1,21
728258,79,62,-17,1,21
728356,79,63,-16,1,21
728454,79,64,-15,1,21
728552,79,65,-14,1,21
728650,79,66,-13,1,21
728748,79,67,-12,1,21
728846,79,68,-11,1,21
728944,79,69,-10,1,21
729042,79,70,-9,1,21
729140,79,71,-8,1,21
729238,79,72,-7,1,21
729336,79,73,-6,1,21
729434,79,74,-5,1,21
729532,79,75,-4,1,21
729630,79,76,-3,1,21
729728,79,77,-2,1,21
729826,79,78,-1,1,21
729924,79,79,0,1,21
730022,79,80,1,1,21
730120,79,81,2,1,21
730218,79,82,3,1,21
730316,79,83,4,1,21
730414,79,84,5,1,21
730512,79,85,6,1,21
730610,79,86,7,1,21
730708,79,87,8,1,21
730806,79,88,9,1,21
730904,79,89,10,1,21
731002,79,90,11,1,21
731100,79,91,12,1,21
731198,79,92,13,1,21
731296,79,93,14,1,21
731394,79,94,15,1,21
731492,79,95,16,1,21
731590,79,96,17,1,21
731688,79,97,18,1,21
731786,79,98,19,1,21
731884,79,99,20,1,21
731968,80,0,-80,,7
732066,80,4,-76,,7
732164,80,5,-75,,7
732263,80,6,-74,,8
732361,80,7,-73,,8
732459,80,8,-72,,8
732557,80,9,-71,,8
732655,80,10,-70,,8
732753,80,11,-69,,8
732851,80,12,-68,,8
732949,80,13,-67,,8
733047,80,14,-66,,8
733145,80,15,-65,,8
733243,80,16,-64,,8
733341,80,17,-63,,8
733439,80,18,-62,,8
733537,80,19,-61,,8
733635,80,20,-60,,8
733733,80,21,-59,,8
733831,80,22,-58,,8
733929,80,23,-57,,8
734028,80,24,-56,,9
734126,80,25,-55,,9
734225,80,26,-54,,10
734333,80,27,-53,1,20
734431,80,28,-52,1,20
734529,80,29,-51,1,20
734627,80,30,-50,1,20
734725,80,31,-49,1,20
734823,80,32,-48,1,20
734921,80,33,-47,1,20
735019,80,34,-46,1,20
735117,80,35,-45,1,20
735215,80,36,-44,1,20
735313,80,37,-43,1,20
735411,80,38,-42,1,20
735509,80,39,-41,1,20
735607,80,40,-40,1,20
735705,80,41,-39,1,20
735803,80,42,-38,1,20
735901,80,43,-37,1,20
735999,80,44,-36,1,20
736097,80,45,-35,1,20
736195,80,46,-34,1,20
736293,80,47,-33,1,20
736391,80,48,-32,1,20
736489,80,49,-31,1,20
736587,80,50,-30,1,20
736685,80,51,-29,1,20
736783,80,52,-28,1,20
736881,80,53,-27,1,20
736979,80,54,-26,1,20
737077,80,55,-25,1,20
737175,80,56,-24,1,20
737273,80,57,-23,1,20
737371,80,58,-22,1,20
737469,80,59,-21,1,20
737567,80,60,-20,1,20
737665,80,61,-19,1,20
737763,80,62,-18,1,20
737861,80,63,-17,1,20
737959,80,64,-16,1,20
738057,80,65,-15,1,20
738155,80,66,-14,1,20
738253,80,67,-13,1,20
738351,80,68,-12,1,20
738449,80,69,-11,1,20
738547,80,70,-10,1,20
738645,80,71,-9,1,20
738743,80,72,-8,1,20
738841,80,73,-7,1,20
738939,80,74,-6,1,20
739037,80,75,-5,1,20
739135,80,76,-4,1,20
739233,80,77,-3,1,20
739331,80,78,-2,1,20
739429,80,79,-1,1,20
739527,80,80,0,1,20
739625,80,81,1,1,20
739723,80,82,2,1,20
739821,80,83,3,1,20
739919,80,84,4,1,20
740017,80,85,5,1,20
740115,80,86,6,1,20
740213,80,87,7,1,20
740311,80,88,8,1,20
740409,80,89,9,1,20
740507,80,90,10,1,20
740605,80,91,11,1,20
740703,80,92,12,1,20
740801,80,93,13,1,20
740899,80,94,14,1,20
740997,80,95,15,1,20
741095,80,96,16,1,20
741193,80,97,17,1,20
741291,80,98,18,1,20
741389,80,99,19,1,20
741474,81,0,-81,,7
741573,81,4,-77,,8
741671,81,5,-76,,8
741769,81,6,-75,,8
741867,81,7,-74,,8
741965,81,8,-73,,8
742063,81,9,-72,,8
742161,81,10,-71,,8
742259,81,11,-70,,8
742357,81,12,-69,,8
742455,81,13,-68,,8
742553,81,14,-67,,8
742651,81,15,-66,,8
742749,81,16,-65,,8
742847,81,17,-64,,8
742945,81,18,-63,,8
743043,81,19,-62,,8
743142,81,20,-61,,9
743240,81,21,-60,,9
743338,81,22,-59,,9
743437,81,23,-58,,10
743544,81,24,-57,1,19
743642,81,25,-56,1,19
743740,81,26,-55,1,19
743838,81,27,-54,1,19
743936,81,28,-53,1,19
744034,81,29,-52,1,19
744132,81,30,-51,1,19
744230,81,31,-50,1,19
744328,81,32,-49,1,19
744426,81,33,-48,1,19
744524,81,34,-47,1,19
744622,81,35,-46,1,19
744720,81,36,-45,1,19
744818,81,37,-44,1,19
744916,81,38,-43,1,19
745014,81,39,-42,1,19
745112,81,40,-41,1,19
745210,81,41,-40,1,19
745308,81,42,-39,1,19
745406,81,43,-38,1,19
745504,81,44,-37,1,19
745602,81,45,-36,1,19
745700,81,46,-35,1,19
745798,81,47,-34,1,19
745896,81,48,-33,1,19
745994,81,49,-32,1,19
746092,81,50,-31,1,19
746190,81,51,-30,1,19
746288,81,52,-29,1,19
746386,81,53,-28,1,19
746484,81,54,-27,1,19
746582,81,55,-26,1,19
746680,81,56,-25,1,19
746778,81,57,-24,1,19
746876,81,58,-23,1,19
746974,81,59,-22,1,19
747072,81,60,-21,1,19
747170,81,61,-20,1,19
747268,81,62,-19,1,19
747366,81,63,-18,1,19
747464,81,64,-17,1,19
747562,81,65,-16,1,19
747660,81,66,-15,1,19
747758,81,67,-14,1,19
747856,81,68,-13,1,19
747954,81,69,-12,1,19
748052,81,70,-11,1,19
748150,81,71,-10,1,19
748248,81,72,-9,1,19
748346,81,73,-8,1,19
748444,81,74,-7,1,19
748542,81,75,-6,1,19
748640,81,76,-5,1,19
748738,81,77,-4,1,19
748836,81,78,-3,1,19
748934,81,79,-2,1,19
749032,81,80,-1,1,19
749130,81,81,0,1,19
749228,81,82,1,1,19
749326,81,83,2,1,19
749424,81,84,3,1,19
749522,81,85,4,1,19
749620,81,86,5,1,19
749718,81,87,6,1,19
749816,81,88,7,1,19
749914,81,89,8,1,19
750012,81,90,9,1,19
750110,81,91,10,1,19
750208,81,92,11,1,19
750306,81,93,12,1,19
750404,81,94,13,1,19
750502,81,95,14,1,19
750600,81,96,15,1,19
750698,81,97,16,1,19
750796,81,98,17,1,19
750894,81,99,18,1,19
750980,82,0,-82,,7
751078,82,4,-78,,7
751177,82,5,-77,,8
751275,82,6,-76,,8
751373,82,7,-75,,8
751471,82,8,-74,,8
751569,82,9,-73,,8
751667,82,10,-72,,8
751765,82,11,-71,,8
751863,82,12,-70,,8
751961,82,13,-69,,8
752059,82,14,-68,,8
752157,82,15,-67,,8
752255,82,16,-66,,8
752354,82,17,-65,,9
752452,82,18,-64,,9
752551,82,19,-63,,10
752657,82,20,-62,1,18
752755,82,21,-61,1,18
752853,82,22,-60,1,18
752951,82,23,-59,1,18
753049,82,24,-58,1,18
753147,82,25,-57,1,18
753245,82,26,-56,1,18
753343,82,27,-55,1,18
753441,82,28,-54,1,18
753539,82,29,-53,1,18
753637,82,30,-52,1,18
753735,82,31,-51,1,18
753833,82,32,-50,1,18
753931,82,33,-49,1,18
754029,82,34,-48,1,18
754127,82,35,-47,1,18
754225,82,36,-46,1,18
754323,82,37,-45,1,18
754421,82,38,-44,1,18
754519,82,39,-43,1,18
754617,82,40,-42,1,18
754715,82,41,-41,1,18
754813,82,42,-40,1,18
754911,82,43,-39,1,18
755009,82,44,-38,1,18
755107,82,45,-37,1,18
755205,82,46,-36,1,18
755303,82,47,-35,1,18
755401,82,48,-34,1,18
755499,82,49,-33,1,18
755597,82,50,-32,1,18
755695,82,51,-31,1,18
755793,82,52,-30,1,18
755891,82,53,-29,1,18
755989,82,54,-28,1,18
756087,82,55,-27,1,18
756185,82,56,-26,1,18
756283,82,57,-25,1,18
756381,82,58,-24,1,18
756479,82,59,-23,1,18
756577,82,60,-22,1,18
756675,82,61,-21,1,18
756773,82,62,-20,1,18
756871,82,63,-19,1,18
756969,82,64,-18,1,18
757067,82,65,-17,1,18
757165,82,66,-16,1,18
757263,82,67,-15,1,18
757361,82,68,-14,1,18
757459,82,69,-13,1,18
757557,82,70,-12,1,18
757655,82,71,-11,1,18
757753,82,72,-10,1,18
757851,82,73,-9,1,18
757949,82,74,-8,1,18
758047,82,75,-7,1,18
758145,82,76,-6,1,18
758243,82,77,-5,1,18
758341,82,78,-4,1,18
758439,82,79,-3,1,18
758537,82,80,-2,1,18
758635,82,81,-1,1,18
758733,82,82,0,1,18
758831,82,83,1,1,18
758929,82,84,2,1,18
759027,82,85,3,1,18
759125,82,86,4,1,18
759223,82,87,5,1,18
759321,82,88,6,1,18
759419,82,89,7,1,18
759517,82,90,8,1,18
759615,82,91,9,1,18
759713,82,92,10,1,18
759811,82,93,11,1,18
759909,82,94,12,1,18
760007,82,95,13,1,18
760105,82,96,14,1,18
760203,82,97,15,1,18
760301,82,98,16,1,18
760399,82,99,17,1,18
760486,83,0,-83,,7
760584,83,4,-79,,7
760682,83,5,-78,,7
760781,83,6,-77,,8
760879,83,7,-76,,8
760977,83,8,-75,,8
761075,83,9,-74,,8
761173,83,10,-73,,8
761271,83,11,-72,,8
761369,83,12,-71,,8
761467,83,13,-70,,8
761566,83,14,-69,,9
761672,83,15,-68,1,17
761770,83,16,-67,1,17
761868,83,17,-66,1,17
761966,83,18,-65,1,17
762064,83,19,-64,1,17
762162,83,20,-63,1,17
762260,83,21,-62,1,17
762358,83,22,-61,1,17
762456,83,23,-60,1,17
762554,83,24,-59,1,17
762652,83,25,-58,1,17
762750,83,26,-57,1,17
762848,83,27,-56,1,17
762946,83,28,-55,1,17
763044,83,29,-54,1,17
763142,83,30,-53,1,17
763240,83,31,-52,1,17
763338,83,32,-51,1,17
763436,83,33,-50,1,17
763534,83,34,-49,1,17
763632,83,35,-48,1,17
763730,83,36,-47,1,17
763828,83,37,-46,1,17
763926,83,38,-45,1,17
764024,83,39,-44,1,17
764122,83,40,-43,1,17
764220,83,41,-42,1,17
764318,83,42,-41,1,17
764416,83,43,-40,1,17
764514,83,44,-39,1,17
764612,83,45,-38,1,17
764710,83,46,-37,1,17
764808,83,47,-36,1,17
764906,83,48,-35,1,17
765004,83,49,-34,1,17
765102,83,50,-33,1,17
765200,83,51,-32,1,17
765298,83,52,-31,1,17
765396,83,53,-30,1,17
765494,83,54,-29,1,17
765592,83,55,-28,1,17
765690,83,56,-27,1,17
765788,83,57,-26,1,17
765886,83,58,-25,1,17
765984,83,59,-24,1,17
766082,83,60,-23,1,17
766180,83,61,-22,1,17
766278,83,62,-21,1,17
766376,83,63,-20,1,17
766474,83,64,-19,1,17
766572,83,65,-18,1,17
766670,83,66,-17,1,17
766768,83,67,-16,1,17
766866,83,68,-15,1,17
766964,83,69,-14,1,17
767062,83,70,-13,1,17
767160,83,71,-12,1,17
767258,83,72,-11,1,17
767356,83,73,-10,1,17
767454,83,74,-9,1,17
767552,83,75,-8,1,17
767650,83,76,-7,1,17
767748,83,77,-6,1,17
767846,83,78,-5,1,17
767944,83,79,-4,1,17
768042,83,80,-3,1,17
768140,83,81,-2,1,17
768238,83,82,-1,1,17
768336,83,83,0,1,17
768434,83,84,1,1,17
768532,83,85,2,1,17
768630,83,86,3,1,17
768728,83,87,4,1,17
768826,83,88,5,1,17
768924,83,89,6,1,17
769022,83,90,7,1,17
769120,83,91,8,1,17
769218,83,92,9,1,17
769316,83,93,10,1,17
769414,83,94,11,1,17
769512,83,95,12,1,17
769610,83,96,13,1,17
769708,83,97,14,1,17
769806,83,98,15,1,17
769904,83,99,16,1,17
769992,84,0,-84,,7
770090,84,4,-80,,7
770188,84,5,-79,,7
770287,84,6,-78,,8
770385,84,7,-77,,8
770483,84,8,-76,,8
770581,84,9,-75,,8
770679,84,10,-74,,8
770785,84,11,-73,1,16
770883,84,12,-72,1,16
770981,84,13,-71,1,16
771079,84,14,-70,1,16
771177,84,15,-69,1,16
771275,84,16,-68,1,16
771373,84,17,-67,1,16
771471,84,18,-66,1,16
771569,84,19,-65,1,16
771667,84,20,-64,1,16
771765,84,21,-63,1,16
771863,84,22,-62,1,16
771961,84,23,-61,1,16
772059,84,24,-60,1,16
772157,84,25,-59,1,16
772255,84,26,-58,1,16
772353,84,27,-57,1,16
772451,84,28,-56,1,16
772549,84,29,-55,1,16
772647,84,30,-54,1,16
772745,84,31,-53,1,16
772843,84,32,-52,1,16
772941,84,33,-51,1,16
773039,84,34,-50,1,16
773137,84,35,-49,1,16
773235,84,36,-48,1,16
773333,84,37,-47,1,16
773431,84,38,-46,1,16
773529,84,39,-45,1,16
773627,84,40,-44,1,16
773725,84,41,-43,1,16
773823,84,42,-42,1,16
773921,84,43,-41,1,16
774019,84,44,-40,1,16
774117,84,45,-39,1,16
774215,84,46,-38,1,16
774313,84,47,-37,1,16
774411,84,48,-36,1,16
774509,84,49,-35,1,16
774607,84,50,-34,1,16
774705,84,51,-33,1,16
774803,84,52,-32,1,16
774901,84,53,-31,1,16
774999,84,54,-30,1,16
775097,84,55,-29,1,16
775195,84,56,-28,1,16
775293,84,57,-27,1,16
775391,84,58,-26,1,16
775489,84,59,-25,1,16
775587,84,60,-24,1,16
775685,84,61,-23,1,16
775783,84,62,-22,1,16
775881,84,63,-21,1,16
775979,84,64,-20,1,16
776077,84,65,-19,1,16
776175,84,66,-18,1,16
776273,84,67,-17,1,16
776371,84,68,-16,1,16
776469,84,69,-15,1,16
776567,84,70,-14,1,16
776665,84,71,-13,1,16
776763,84,72,-12,1,16
776861,84,73,-11,1,16
776959,84,74,-10,1,16
777057,84,75,-9,1,16
777155,84,76,-8,1,16
777253,84,77,-7,1,16
777351,84,78,-6,1,16
777449,84,79,-5,1,16
777547,84,80,-4,1,16
777645,84,81,-3,1,16
777743,84,82,-2,1,16
777841,84,83,-1,1,16
777939,84,84,0,1,16
778037,84,85,1,1,16
778135,84,86,2,1,16
778233,84,87,3,1,16
778331,84,88,4,1,16
778429,84,89,5,1,16
778527,84,90,6,1,16
778625,84,91,7,1,16
778723,84,92,8,1,16
778821,84,93,9,1,16
778919,84,94,10,1,16
779017,84,95,11,1,16
779115,84,96,12,1,16
779213,84,97,13,1,16
779311,84,98,14,1,16
779409,84,99,15,1,16
779498,85,0,-85,,7
779596,85,4,-81,,7
779695,85,5,-80,,8
779793,85,6,-79,,8
779898,85,7,-78,1,15
779996,85,8,-77,1,15
780094,85,9,-76,1,15
780192,85,10,-75,1,15
780290,85,11,-74,1,15
780388,85,12,-73,1,15
780486,85,13,-72,1,15
780584,85,14,-71,1,15
780682,85,15,-70,1,15
780780,85,16,-69,1,15
780878,85,17,-68,1,15
780976,85,18,-67,1,15
781074,85,19,-66,1,15
781172,85,20,-65,1,15
781270,85,21,-64,1,15
781368,85,22,-63,1,15
781466,85,23,-62,1,15
781564,85,24,-61,1,15
781662,85,25,-60,1,15
781760,85,26,-59,1,15
781858,85,27,-58,1,15
781956,85,28,-57,1,15
782054,85,29,-56,1,15
782152,85,30,-55,1,15
782250,85,31,-54,1,15
782348,85,32,-53,1,15
782446,85,33,-52,1,15
782544,85,34,-51,1,15
782642,85,35,-50,1,15
782740,85,36,-49,1,15
782838,85,37,-48,1,15
782936,85,38,-47,1,15
783034,85,39,-46,1,15
783132,85,40,-45,1,15
783230,85,41,-44,1,15
783328,85,42,-43,1,15
783426,85,43,-42,1,15
783524,85,44,-41,1,15
783622,85,45,-40,1,15
783720,85,46,-39,1,15
783818,85,47,-38,1,15
783916,85,48,-37,1,15
784014,85,49,-36,1,15
784112,85,50,-35,1,15
784210,85,51,-34,1,15
784308,85,52,-33,1,15
784406,85,53,-32,1,15
784504,85,54,-31,1,15
784602,85,55,-30,1,15
784700,85,56,-29,1,15
784798,85,57,-28,1,15
784896,85,58,-27,1,15
784994,85,59,-26,1,15
785092,85,60,-25,1,15
785190,85,61,-24,1,15
785288,85,62,-23,1,15
785386,85,63,-22,1,15
785484,85,64,-21,1,15
785582,85,65,-20,1,15
785680,85,66,-19,1,15
785778,85,67,-18,1,15
785876,85,68,-17,1,15
785974,85,69,-16,1,15
786072,85,70,-15,1,15
786170,85,71,-14,1,15
786268,85,72,-13,1,15
786366,85,73,-12,1,15
786464,85,74,-11,1,15
786562,85,75,-10,1,15
786660,85,76,-9,1,15
786758,85,77,-8,1,15
786856,85,78,-7,1,15
786954,85,79,-6,1,15
787052,85,80,-5,1,15
787150,85,81,-4,1,15
787248,85,82,-3,1,15
787346,85,83,-2,1,15
787444,85,84,-1,1,15
787542,85,85,0,1,15
787640,85,86,1,1,15
787738,85,87,2,1,15
787836,85,88,3,1,15
787934,85,89,4,1,15
788032,85,90,5,1,15
788130,85,91,6,1,15
788228,85,92,7,1,15
788326,85,93,8,1,15
788424,85,94,9,1,15
788522,85,95,10,1,15
788620,85,96,11,1,15
788718,85,97,12,1,15
788816,85,98,13,1,15
788914,85,99,14,1,15
789004,86,0,-86,,7
789109,86,4,-82,1,14
789207,86,5,-81,1,14
789305,86,6,-80,1,14
789403,86,7,-79,1,14
789501,86,8,-78,1,14
789599,86,9,-77,1,14
789697,86,10,-76,1,14
789795,86,11,-75,1,14
789893,86,12,-74,1,14
789991,86,13,-73,1,14
790089,86,14,-72,1,14
790187,86,15,-71,1,14
790285,86,16,-70,1,14
790383,86,17,-69,1,14
790481,86,18,-68,1,14
790579,86,19,-67,1,14
790677,86,20,-66,1,14
790775,86,21,-65,1,14
790873,86,22,-64,1,14
790971,86,23,-63,1,14
791069,86,24,-62,1,14
791167,86,25,-61,1,14
791265,86,26,-60,1,14
791363,86,27,-59,1,14
791461,86,28,-58,1,14
791559,86,29,-57,1,14
791657,86,30,-56,1,14
791755,86,31,-55,1,14
791853,86,32,-54,1,14
791951,86,33,-53,1,14
792049,86,34,-52,1,14
792147,86,35,-51,1,14
792245,86,36,-50,1,14
792343,86,37,-49,1,14
792441,86,38,-48,1,14
792539,86,39,-47,1,14
792637,86,40,-46,1,14
792735,86,41,-45,1,14
792833,86,42,-44,1,14
792931,86,43,-43,1,14
793029,86,44,-42,1,14
793127,86,45,-41,1,14
793225,86,46,-40,1,14
793323,86,47,-39,1,14
793421,86,48,-38,1,14
793519,86,49,-37,1,14
793617,86,50,-36,1,14
793715,86,51,-35,1,14
793813,86,52,-34,1,14
793911,86,53,-33,1,14
794009,86,54,-32,1,14
794107,86,55,-31,1,14
794205,86,56,-30,1,14
794303,86,57,-29,1,14
794401,86,58,-28,1,14
794499,86,59,-27,1,14
794597,86,60,-26,1,14
794695,86,61,-25,1,14
794793,86,62,-24,1,14
794891,86,63,-23,1,14
794989,86,64,-22,1,14
795087,86,65,-21,1,14
795185,86,66,-20,1,14
795283,86,67,-19,1,14
795381,86,68,-18,1,14
795479,86,69,-17,1,14
795577,86,70,-16,1,14
795675,86,71,-15,1,14
795773,86,72,-14,1,14
795871,86,73,-13,1,14
795969,86,74,-12,1,14
796067,86,75,-11,1,14
796165,86,76,-10,1,14
796263,86,77,-9,1,14
796361,86,78,-8,1,14
796459,86,79,-7,1,14
796557,86,80,-6,1,14
796655,86,81,-5,1,14
796753,86,82,-4,1,14
796851,86,83,-3,1,14
796949,86,84,-2,1,14
797047,86,85,-1,1,14
797145,86,86,0,1,14
797243,86,87,1,1,14
797341,86,88,2,1,14
797439,86,89,3,1,14
797537,86,90,4,1,14
797635,86,91,5,1,14
797733,86,92,6,1,14
797831,86,93,7,1,14
797929,86,94,8,1,14
798027,86,95,9,1,14
798125,86,96,10,1,14
798223,86,97,11,1,14
798321,86,98,12,1,14
798419,86,99,13,1,14
798510,87,0,-87,,7
798614,87,4,-83,1,13
798712,87,5,-82,1,13
798810,87,6,-81,1,13
798908,87,7,-80,1,13
799006,87,8,-79,1,13
799104,87,9,-78,1,13
799202,87,10,-77,1,13
799300,87,11,-76,1,13
799398,87,12,-75,1,13
799496,87,13,-74,1,13
799594,87,14,-73,1,13
799692,87,15,-72,1,13
799790,87,16,-71,1,13
799888,87,17,-70,1,13
799986,87,18,-69,1,13
800084,87,19,-68,1,13
800182,87,20,-67,1,13
800280,87,21,-66,1,13
800378,87,22,-65,1,13
800476,87,23,-64,1,13
800574,87,24,-63,1,13
800672,87,25,-62,1,13
800770,87,26,-61,1,13
800868,87,27,-60,1,13
800966,87,28,-59,1,13
801064,87,29,-58,1,13
801162,87,30,-57,1,13
801260,87,31,-56,1,13
801358,87,32,-55,1,13
801456,87,33,-54,1,13
801554,87,34,-53,1,13
801652,87,35,-52,1,13
801750,87,36,-51,1,13
801848,87,37,-50,1,13
801946,87,38,-49,1,13
802044,87,39,-48,1,13
802142,87,40,-47,1,13
802240,87,41,-46,1,13
802338,87,42,-45,1,13
802436,87,43,-44,1,13
802534,87,44,-43,1,13
802632,87,45,-42,1,13
802730,87,46,-41,1,13
802828,87,47,-40,1,13
802926,87,48,-39,1,13
803024,87,49,-38,1,13
803122,87,50,-37,1,13
803220,87,51,-36,1,13
803318,87,52,-35,1,13
803416,87,53,-34,1,13
803514,87,54,-33,1,13
803612,87,55,-32,1,13
803710,87,56,-31,1,13
803808,87,57,-30,1,13
803906,87,58,-29,1,13
804004,87,59,-28,1,13
804102,87,60,-27,1,13
804200,87,61,-26,1,13
804298,87,62,-25,1,13
804396,87,63,-24,1,13
804494,87,64,-23,1,13
804592,87,65,-22,1,13
804690,87,66,-21,1,13
804788,87,67,-20,1,13
804886,87,68,-19,1,13
804984,87,69,-18,1,13
805082,87,70,-17,1,13
805180,87,71,-16,1,13
805278,87,72,-15,1,13
805376,87,73,-14,1,13
805474,87,74,-13,1,13
